Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"COX6A2","Cytochrome C Oxidase Subunit 6A2","Protein Coding","Q02221","49","GC16M051209","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX6A2"
"MGME1","Mitochondrial Genome Maintenance Exonuclease 1","Protein Coding","Q9BQP7","49","GC20P017968","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGME1"
"SERAC1","Serine Active Site Containing 1","Protein Coding","Q96JX3","49","GC06M158109","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERAC1"
"CKMT1B","Creatine Kinase, Mitochondrial 1B","Protein Coding","P12532","48","GC15P192950","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKMT1B"
"ENC1","Ectodermal-Neural Cortex 1","Protein Coding","O14682","48","GC05M074627","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENC1"
"MCRS1","Microspherule Protein 1","Protein Coding","Q96EZ8","48","GC12M052325","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCRS1"
"MRRF","Mitochondrial Ribosome Recycling Factor","Protein Coding","Q96E11","48","GC09P122264","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRRF"
"NDUFAF5","NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 5","Protein Coding","Q5TEU4","48","GC20P014067","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAF5"
"OSGEPL1","O-Sialoglycoprotein Endopeptidase Like 1","Protein Coding","Q9H4B0","48","GC02M189746","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSGEPL1"
"PHF20","PHD Finger Protein 20","Protein Coding","Q9BVI0","48","GC20P035771","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHF20"
"QTRT1","Queuine TRNA-Ribosyltransferase Catalytic Subunit 1","Protein Coding","Q9BXR0","48","GC19P010701","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=QTRT1"
"STX17","Syntaxin 17","Protein Coding","P56962","48","GC09P099906","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX17"
"UCN","Urocortin","Protein Coding","P55089","48","GC02M027308","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN"
"CTU1","Cytosolic Thiouridylase Subunit 1","Protein Coding","Q7Z7A3","47","GC19M051097","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTU1"
"KANSL3","KAT8 Regulatory NSL Complex Subunit 3","Protein Coding","Q9P2N6","47","GC02M102318","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KANSL3"
"CDK5RAP1","CDK5RAP1 Mitochondrial TRNA Methylthiotransferase","Protein Coding","Q96SZ6","46","GC20M033358","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK5RAP1"
"COA3","Cytochrome C Oxidase Assembly Factor 3","Protein Coding","Q9Y2R0","46","GC17M042795","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COA3"
"H4C6","H4 Clustered Histone 6","Protein Coding","P62805","45","GC06P184733","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C6"
"MT-ND3","Mitochondrially Encoded NADH:Ubiquinone Oxidoreductase Core Subunit 3","Protein Coding","P03897","45","GCMTP010061","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ND3"
"MTERF1","Mitochondrial Transcription Termination Factor 1","Protein Coding","Q99551","45","GC07M091692","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTERF1"
"LRRC49","Leucine Rich Repeat Containing 49","Protein Coding","Q8IUZ0","44","GC15P070853","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC49"
"KANSL2","KAT8 Regulatory NSL Complex Subunit 2","Protein Coding","Q9H9L4","43","GC12M048653","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KANSL2"
"CCDC77","Coiled-Coil Domain Containing 77","Protein Coding","Q9BR77","42","GC12P000485","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC77"
"EFCAB3","EF-Hand Calcium Binding Domain 3","Protein Coding","Q8N7B9","42","GC17P062343","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFCAB3"
"LRRC37A","Leucine Rich Repeat Containing 37A","Protein Coding","A6NMS7","42","GC17P154959","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC37A"
"LRRC37A3","Leucine Rich Repeat Containing 37 Member A3","Protein Coding","O60309","42","GC17M064854","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC37A3"
"SPPL2C","Signal Peptide Peptidase Like 2C","Protein Coding","Q8IUH8","42","GC17P045844","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPPL2C"
"THAP10","THAP Domain Containing 10","Protein Coding","Q9P2Z0","42","GC15M070881","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THAP10"
"TRMT61B","TRNA Methyltransferase 61B","Protein Coding","Q9BVS5","42","GC02M028849","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT61B"
"ENTREP3","Endosomal Transmembrane Epsin Interactor 3","Protein Coding","P81408","41","GC01M167449","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTREP3"
"H4C7","H4 Clustered Histone 7","Protein Coding","Q99525","41","GC06M109208","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C7"
"LRRC37A2","Leucine Rich Repeat Containing 37 Member A2","Protein Coding","A6NM11","41","GC17P163126","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC37A2"
"MTFR1L","Mitochondrial Fission Regulator 1 Like","Protein Coding","Q9H019","41","GC01P076380","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTFR1L"
"ARL17A","ARF Like GTPase 17A","Protein Coding","Q8IVW1","40","GC17M046499","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL17A"
"KANSL1L","KAT8 Regulatory NSL Complex Subunit 1 Like","Protein Coding","A0AUZ9","40","GC02M210021","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KANSL1L"
"OR4C11","Olfactory Receptor Family 4 Subfamily C Member 11","Protein Coding","Q6IEV9","40","GC11M139493","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR4C11"
"OR4P4","Olfactory Receptor Family 4 Subfamily P Member 4","Protein Coding","Q8NGL7","39","GC11P055638","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR4P4"
"MT-ND4L","Mitochondrially Encoded NADH:Ubiquinone Oxidoreductase Core Subunit 4L","Protein Coding","P03901","38","GCMTP010472","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ND4L"
"OR4S2","Olfactory Receptor Family 4 Subfamily S Member 2","Protein Coding","Q8NH73","38","GC11P055652","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR4S2"
"ARL17B","ARF Like GTPase 17B","Protein Coding","Q8IVW1","37","GC17M097380","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL17B"
"MIR9-1","MicroRNA 9-1","RNA Gene","","30","GC01M156420","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR9-1"
"DGCR5","DiGeorge Syndrome Critical Region Gene 5","RNA Gene","","28","GC22P091509","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGCR5"
"MAPT-AS1","MAPT Antisense RNA 1","RNA Gene","","26","GC17M045799","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPT-AS1"
"KANSL1-AS1","KANSL1 Antisense RNA 1","RNA Gene","","25","GC17P046193","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KANSL1-AS1"
"LINC02210","Long Intergenic Non-Protein Coding RNA 2210","RNA Gene","","25","GC17P154939","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02210"
"COL4A2-AS1","COL4A2 Antisense RNA 1","RNA Gene","","21","GC13M110491","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A2-AS1"
"MAPT-IT1","MAPT Intronic Transcript 1","RNA Gene","","21","GC17P045895","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPT-IT1"
"LINC00685","Long Intergenic Non-Protein Coding RNA 685","RNA Gene","","19","GC0XP000319","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00685"
"MIR4315-1","MicroRNA 4315-1","RNA Gene","","17","GC17M045475","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4315-1"
"FAM215B","Family With Sequence Similarity 215 Member B","RNA Gene","","16","GC17M046558","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM215B"
"LOC105372310","Uncharacterized LOC105372310","RNA Gene","","11","GC19M110300","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105372310"
"LOC126861615","CDK7 Strongly-Dependent Group 2 Enhancer GRCh37_chr12:103244689-103245888","Functional Element","","8","GC12P102850","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126861615"
"LOC129994060","ATAC-STARR-Seq Lymphoblastoid Active Region 22672","Functional Element","","6","GC05P083454","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129994060"
"LOC129994061","ATAC-STARR-Seq Lymphoblastoid Active Region 22673","Functional Element","","6","GC05P083455","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129994061"
"LOC129994062","ATAC-STARR-Seq Lymphoblastoid Active Region 22674","Functional Element","","6","GC05P083456","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129994062"
"LOC123497911","Sharpr-MPRA Regulatory Region 10699","Functional Element","","5","GC05P074643","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC123497911"
"LOC129994057","ATAC-STARR-Seq Lymphoblastoid Active Region 22670","Functional Element","","5","GC05P083451","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129994057"
"LOC129994058","ATAC-STARR-Seq Lymphoblastoid Silent Region 16094","Functional Element","","5","GC05P083452","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129994058"
"LOC129994059","ATAC-STARR-Seq Lymphoblastoid Active Region 22671","Functional Element","","5","GC05P083453","0.720335483551025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129994059"
"GRN","Granulin Precursor","Protein Coding","P28799","61","GC17P044345","0.712421655654907","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRN"
"STAT1","Signal Transducer And Activator Of Transcription 1","Protein Coding","P42224","65","GC02M190908","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT1"
"CDK6","Cyclin Dependent Kinase 6","Protein Coding","Q00534","64","GC07M092604","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK6"
"ALDH1A2","Aldehyde Dehydrogenase 1 Family Member A2","Protein Coding","O94788","62","GC15M162482","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH1A2"
"CREB1","CAMP Responsive Element Binding Protein 1","Protein Coding","P16220","62","GC02P207529","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB1"
"ABCC1","ATP Binding Cassette Subfamily C Member 1 (ABCC1 Blood Group)","Protein Coding","P33527","61","GC16P015949","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC1"
"FUCA1","Alpha-L-Fucosidase 1","Protein Coding","P04066","61","GC01M023845","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUCA1"
"PLCB1","Phospholipase C Beta 1","Protein Coding","Q9NQ66","61","GC20P008077","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB1"
"ROR2","Receptor Tyrosine Kinase Like Orphan Receptor 2","Protein Coding","Q01974","61","GC09M121874","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROR2"
"RPL11","Ribosomal Protein L11","Protein Coding","P62913","61","GC01P023691","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL11"
"BMP7","Bone Morphogenetic Protein 7","Protein Coding","P18075","60","GC20M057168","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP7"
"HNF1A","HNF1 Homeobox A","Protein Coding","P20823","60","GC12P120978","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF1A"
"PBX1","PBX Homeobox 1","Protein Coding","P40424","60","GC01P177083","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBX1"
"RYR2","Ryanodine Receptor 2","Protein Coding","Q92736","60","GC01P237042","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RYR2"
"MYCN","MYCN Proto-Oncogene, BHLH Transcription Factor","Protein Coding","P04198","59","GC02P015992","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCN"
"PSAT1","Phosphoserine Aminotransferase 1","Protein Coding","Q9Y617","59","GC09P078297","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSAT1"
"MSR1","Macrophage Scavenger Receptor 1","Protein Coding","P21757","58","GC08M016107","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSR1"
"NTN1","Netrin 1","Protein Coding","O95631","58","GC17P153828","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTN1"
"PLCB4","Phospholipase C Beta 4","Protein Coding","Q15147","58","GC20P009067","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB4"
"RAD23B","RAD23 Homolog B, Nucleotide Excision Repair Protein","Protein Coding","P54727","58","GC09P107283","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD23B"
"STAT4","Signal Transducer And Activator Of Transcription 4","Protein Coding","Q14765","58","GC02M191029","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT4"
"CAV3","Caveolin 3","Protein Coding","P56539","57","GC03P008733","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV3"
"CNR2","Cannabinoid Receptor 2","Protein Coding","P34972","57","GC01M023870","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNR2"
"IL12RB2","Interleukin 12 Receptor Subunit Beta 2","Protein Coding","Q99665","57","GC01P067307","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB2"
"LDHB","Lactate Dehydrogenase B","Protein Coding","P07195","57","GC12M021635","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHB"
"MAP2","Microtubule Associated Protein 2","Protein Coding","P11137","57","GC02P209424","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP2"
"SEC24C","SEC24 Homolog C, COPII Coat Complex Component","Protein Coding","P53992","57","GC10P073744","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC24C"
"TCF12","Transcription Factor 12","Protein Coding","Q99081","57","GC15P056918","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF12"
"CTNNA2","Catenin Alpha 2","Protein Coding","P26232","56","GC02P079185","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNA2"
"FGF12","Fibroblast Growth Factor 12","Protein Coding","P61328","55","GC03M192139","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF12"
"GRIK4","Glutamate Ionotropic Receptor Kainate Type Subunit 4","Protein Coding","Q16099","55","GC11P125269","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIK4"
"LMX1B","LIM Homeobox Transcription Factor 1 Beta","Protein Coding","O60663","55","GC09P152732","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMX1B"
"PAX7","Paired Box 7","Protein Coding","P23759","55","GC01P075919","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX7"
"HNRNPR","Heterogeneous Nuclear Ribonucleoprotein R","Protein Coding","O43390","54","GC01M023303","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPR"
"IGHMBP2","Immunoglobulin Mu DNA Binding Protein 2","Protein Coding","P38935","54","GC11P068903","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGHMBP2"
"INPP4A","Inositol Polyphosphate-4-Phosphatase Type I A","Protein Coding","Q96PE3","54","GC02P100127","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPP4A"
"KCNIP1","Potassium Voltage-Gated Channel Interacting Protein 1","Protein Coding","Q9NZI2","54","GC05P170353","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNIP1"
"KRIT1","KRIT1 Ankyrin Repeat Containing","Protein Coding","O00522","54","GC07M092198","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRIT1"
"NDE1","NudE Neurodevelopment Protein 1","Protein Coding","Q9NXR1","54","GC16P120482","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDE1"
"NME4","NME/NM23 Nucleoside Diphosphate Kinase 4","Protein Coding","O00746","54","GC16P000396","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME4"
"PCDH15","Protocadherin Related 15","Protein Coding","Q96QU1","54","GC10M053802","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDH15"
"STC2","Stanniocalcin 2","Protein Coding","O76061","54","GC05M173314","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STC2"
"ECT2","Epithelial Cell Transforming 2","Protein Coding","Q9H8V3","53","GC03P172750","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECT2"
"TFAP2C","Transcription Factor AP-2 Gamma","Protein Coding","Q92754","53","GC20P056629","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFAP2C"
"TLN2","Talin 2","Protein Coding","Q9Y4G6","53","GC15P062390","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLN2"
"CAMLG","Calcium Modulating Ligand","Protein Coding","P49069","52","GC05P134738","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMLG"
"DHRS3","Dehydrogenase/Reductase 3","Protein Coding","O75911","52","GC01M012567","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHRS3"
"GNG2","G Protein Subunit Gamma 2","Protein Coding","P59768","52","GC14P051826","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNG2"
"MATN1","Matrilin 1","Protein Coding","P21941","52","GC01M030711","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MATN1"
"MPG","N-Methylpurine DNA Glycosylase","Protein Coding","P29372","52","GC16P120090","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPG"
"MSMB","Microseminoprotein Beta","Protein Coding","P08118","52","GC10M046033","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSMB"
"MT1E","Metallothionein 1E","Protein Coding","P04732","52","GC16P056625","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT1E"
"NPAS3","Neuronal PAS Domain Protein 3","Protein Coding","Q8IXF0","52","GC14P032934","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPAS3"
"PIGQ","Phosphatidylinositol Glycan Anchor Biosynthesis Class Q","Protein Coding","Q9BRB3","52","GC16P120107","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGQ"
"STX8","Syntaxin 8","Protein Coding","Q9UNK0","52","GC17M009250","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX8"
"HSPB3","Heat Shock Protein Family B (Small) Member 3","Protein Coding","Q12988","51","GC05P055032","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB3"
"KYAT1","Kynurenine Aminotransferase 1","Protein Coding","Q16773","51","GC09M131882","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KYAT1"
"MS4A2","Membrane Spanning 4-Domains A2","Protein Coding","Q01362","51","GC11P060088","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MS4A2"
"RHOT2","Ras Homolog Family Member T2","Protein Coding","Q8IXI1","51","GC16P120113","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOT2"
"SCG2","Secretogranin II","Protein Coding","P13521","51","GC02M223596","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCG2"
"ZNF462","Zinc Finger Protein 462","Protein Coding","Q96JM2","51","GC09P106860","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF462"
"AKAP7","A-Kinase Anchoring Protein 7","Protein Coding","O43687","50","GC06P183083","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP7"
"ECD","Ecdysoneless Cell Cycle Regulator","Protein Coding","O95905","50","GC10M073130","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECD"
"ELOA","Elongin A","Protein Coding","Q14241","50","GC01P076241","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOA"
"HBZ","Hemoglobin Subunit Zeta","Protein Coding","P02008","50","GC16P000142","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBZ"
"KPNA6","Karyopherin Subunit Alpha 6","Protein Coding","O60684","50","GC01P032108","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA6"
"LRRTM1","Leucine Rich Repeat Transmembrane Neuronal 1","Protein Coding","Q86UE6","50","GC02M080264","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRTM1"
"NDST2","N-Deacetylase And N-Sulfotransferase 2","Protein Coding","P52849","50","GC10M073801","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDST2"
"NPRL3","NPR3 Like, GATOR1 Complex Subunit","Protein Coding","Q12980","50","GC16M000084","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPRL3"
"SEC24A","SEC24 Homolog A, COPII Coat Complex Component","Protein Coding","O95486","50","GC05P135113","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC24A"
"SRRM1","Serine And Arginine Repetitive Matrix 1","Protein Coding","Q8IYB3","50","GC01P024631","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRRM1"
"TLE3","TLE Family Member 3, Transcriptional Corepressor","Protein Coding","Q04726","50","GC15M070047","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLE3"
"TXNDC15","Thioredoxin Domain Containing 15","Protein Coding","Q96J42","50","GC05P134873","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNDC15"
"BNC2","Basonuclin Zinc Finger Protein 2","Protein Coding","Q6ZN30","49","GC09M016410","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BNC2"
"KHDRBS2","KH RNA Binding Domain Containing, Signal Transduction Associated 2","Protein Coding","Q5VWX1","49","GC06M061542","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDRBS2"
"TSPAN8","Tetraspanin 8","Protein Coding","P19075","49","GC12M071125","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN8"
"USP34","Ubiquitin Specific Peptidase 34","Protein Coding","Q70CQ2","49","GC02M061187","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP34"
"DECR2","2,4-Dienoyl-CoA Reductase 2","Protein Coding","Q9NUI1","48","GC16P120104","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DECR2"
"DENND3","DENN Domain Containing 3","Protein Coding","A2RUS2","48","GC08P141117","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DENND3"
"FBLN7","Fibulin 7","Protein Coding","Q53RD9","48","GC02P154095","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBLN7"
"FRMD6","FERM Domain Containing 6","Protein Coding","Q96NE9","48","GC14P058126","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRMD6"
"KIF16B","Kinesin Family Member 16B","Protein Coding","Q96L93","48","GC20M016272","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF16B"
"LMCD1","LIM And Cysteine Rich Domains 1","Protein Coding","Q9NZU5","48","GC03P008910","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMCD1"
"LUC7L","LUC7 Like","Protein Coding","Q9NQ29","48","GC16M000188","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LUC7L"
"MRPL28","Mitochondrial Ribosomal Protein L28","Protein Coding","Q13084","48","GC16M000366","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL28"
"MYOZ1","Myozenin 1","Protein Coding","Q9NP98","48","GC10M073631","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOZ1"
"NAALADL2","N-Acetylated Alpha-Linked Acidic Dipeptidase Like 2","Protein Coding","Q58DX5","48","GC03P174438","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAALADL2"
"PDXDC1","Pyridoxal Dependent Decarboxylase Domain Containing 1","Protein Coding","Q6P996","48","GC16P014974","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDXDC1"
"SAMD9","Sterile Alpha Motif Domain Containing 9","Protein Coding","Q5K651","48","GC07M093099","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAMD9"
"BTG4","BTG Anti-Proliferation Factor 4","Protein Coding","Q9NY30","47","GC11M140502","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTG4"
"CHTF18","Chromosome Transmission Fidelity Factor 18","Protein Coding","Q8WVB6","47","GC16P120121","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHTF18"
"MNS1","Meiosis Specific Nuclear Structural 1","Protein Coding","Q8NEH6","47","GC15M056421","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MNS1"
"PLEKHA5","Pleckstrin Homology Domain Containing A5","Protein Coding","Q9HAU0","47","GC12P019129","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLEKHA5"
"POU2AF1","POU Class 2 Homeobox Associating Factor 1","Protein Coding","Q16633","47","GC11M111352","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POU2AF1"
"SRSF10","Serine And Arginine Rich Splicing Factor 10","Protein Coding","O75494","47","GC01M023964","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF10"
"TMEM87B","Transmembrane Protein 87B","Protein Coding","Q96K49","47","GC02P157253","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM87B"
